Date,Northman Global Income,BofAML GBP LIBOR 1 Mon CM TR GBP
25/08/2011,959.97639,996.7949853
26/08/2011,973.665505,1008.298681
29/08/2011,987.1739723,1019.618318
30/08/2011,983.1212095,1016.23163
31/08/2011,979.5119707,1013.21306
01/09/2011,991.9369875,1023.612401
02/09/2011,968.3687714,1003.93648
05/09/2011,964.9462765,1001.065157
06/09/2011,987.0011718,1019.581506
07/09/2011,981.1871569,1014.722345
08/09/2011,980.8352137,1014.42785
09/09/2011,978.987646,1012.881753
12/09/2011,960.1012695,997.071074
13/09/2011,946.9178282,985.9907143
14/09/2011,916.2791879,960.1672182
15/09/2011,912.851965,957.2590839
16/09/2011,898.3298301,944.9271222
19/09/2011,895.6941186,942.6816008
20/09/2011,903.6829151,949.4917886
21/09/2011,935.7385942,976.7693518
22/09/2011,941.009561,981.2235828
23/09/2011,977.7300992,1012.21914
26/09/2011,974.1925601,1009.255788
27/09/2011,988.0249547,1020.851514
28/09/2011,991.4818536,1023.741242
29/09/2011,991.6360915,1023.870083
30/09/2011,986.8325317,1019.857594
03/10/2011,972.9423109,1008.243463
04/10/2011,982.9074767,1016.599748
05/10/2011,960.6267834,997.9545578
06/10/2011,974.2436946,1009.403036
07/10/2011,947.1742315,986.7085449
10/10/2011,954.6175966,992.9849613
11/10/2011,951.644296,990.4817571
12/10/2011,946.7720344,986.3772385
13/10/2011,958.6890319,996.426867
14/10/2011,952.1466205,990.923499
17/10/2011,966.8520929,1003.310679
18/10/2011,979.0604174,1013.562772
19/10/2011,977.8958292,1012.587259
20/10/2011,990.9448661,1023.520371
21/10/2011,992.1563333,1024.532696
24/10/2011,1020.269309,1048.018641
25/10/2011,1013.312508,1042.239185
26/10/2011,1003.533375,1034.103771
27/10/2011,1009.142017,1038.778873
28/10/2011,1000.874341,1031.895062
31/10/2011,1019.500794,1047.429652
01/11/2011,1013.763685,1042.662521
02/11/2011,1011.905126,1041.116424
03/11/2011,1006.19881,1036.367698
04/11/2011,1010.793986,1040.196128
07/11/2011,1018.887161,1046.932693
08/11/2011,1020.747595,1048.478789
09/11/2011,1029.32204,1055.601878
10/11/2011,1026.525656,1053.282733
11/11/2011,1038.525752,1063.240332
14/11/2011,1031.700158,1057.589716
15/11/2011,1025.283336,1052.270407
16/11/2011,1041.294051,1065.559477
17/11/2011,1027.569149,1054.203028
18/11/2011,1013.725878,1042.717739
21/11/2011,1016.048867,1044.650359
22/11/2011,1040.196979,1064.731211
23/11/2011,1041.397841,1065.72513
24/11/2011,1064.753367,1085.051339
25/11/2011,1062.764902,1083.413212
28/11/2011,1062.340559,1083.0635
29/11/2011,1059.124741,1080.413049
30/11/2011,1063.499144,1084.020608
01/12/2011,1053.871926,1076.087659
02/12/2011,1065.755592,1085.898011
05/12/2011,1064.459517,1084.830468
06/12/2011,1062.739289,1083.413212
07/12/2011,1061.220623,1082.16161
08/12/2011,1065.619017,1085.787575
09/12/2011,1074.601906,1093.186752
12/12/2011,1070.774367,1090.039341
13/12/2011,1068.157413,1087.885849
14/12/2011,1072.941612,1091.824715
15/12/2011,1072.315078,1091.309349
16/12/2011,1067.929858,1087.70179
19/12/2011,1070.701883,1089.984123
20/12/2011,1058.087048,1079.603188
21/12/2011,1071.430232,1090.609924
22/12/2011,1066.911642,1086.89193
23/12/2011,1058.798538,1080.210584
26/12/2011,1034.47451,1060.148138
27/12/2011,1040.16031,1064.860052
28/12/2011,1055.34661,1077.431291
29/12/2011,1061.545868,1082.548134
30/12/2011,1062.729136,1083.523648
02/01/2012,1076.819893,1095.137779
03/01/2012,1074.468945,1093.205158
04/01/2012,1073.41708,1092.34008
05/01/2012,1078.988622,1096.923153
06/01/2012,1077.980666,1096.094887
09/01/2012,1062.371497,1083.265965
10/01/2012,1062.505469,1083.376401
11/01/2012,1052.144756,1074.836057
12/01/2012,1054.217244,1076.547807
13/01/2012,1064.873614,1085.345833
16/01/2012,1057.457134,1079.23507
17/01/2012,1043.961275,1068.099493
18/01/2012,1029.054362,1055.767531
19/01/2012,1034.93318,1060.645098
20/01/2012,1058.5643,1080.228989
23/01/2012,1050.398745,1073.492425
24/01/2012,1020.438476,1048.736472
25/01/2012,1024.845128,1052.399249
26/01/2012,996.4318753,1028.802868
27/01/2012,1005.070096,1036.017986
30/01/2012,1021.802644,1049.969668
31/01/2012,1008.801853,1039.165397
01/02/2012,1012.004953,1041.834255
02/02/2012,1034.264166,1060.369009
03/02/2012,1029.446554,1056.374926
06/02/2012,1029.269114,1056.227679
07/02/2012,1035.390584,1061.307711
08/02/2012,1011.741458,1041.705413
09/02/2012,1021.443972,1049.785609
10/02/2012,1023.525497,1051.515765
13/02/2012,1030.127085,1057.000727
14/02/2012,1036.426685,1062.228006
15/02/2012,1027.698567,1054.994483
16/02/2012,1044.193734,1068.688482
17/02/2012,1032.16088,1058.730883
20/02/2012,1034.024809,1060.27698
21/02/2012,1009.296559,1039.772792
22/02/2012,987.0756358,1021.256444
23/02/2012,981.6884828,1016.746995
24/02/2012,984.7634464,1019.323823
27/02/2012,991.6864822,1025.121686
28/02/2012,967.4766551,1004.875181
29/02/2012,961.3670588,999.7399314
01/03/2012,954.3030149,993.7948215
02/03/2012,939.6937722,981.4812656
05/03/2012,924.281308,968.4498791
06/03/2012,932.287084,975.2416611
07/03/2012,953.7598816,993.4267032
08/03/2012,923.8705714,968.2290082
09/03/2012,942.0043012,983.6163515
12/03/2012,942.3309382,983.8924402
13/03/2012,943.3762499,984.775924
14/03/2012,950.9564577,991.1811818
15/03/2012,930.4917762,973.9164353
16/03/2012,935.6178795,978.2602308
19/03/2012,922.4187485,967.0878415
20/03/2012,949.2829083,989.8927679
21/03/2012,963.1738839,1001.617335
22/03/2012,960.3963158,999.2797836
23/03/2012,959.8061542,998.7828239
26/03/2012,968.8323199,1006.384466
27/03/2012,971.043851,1008.243463
28/03/2012,967.3635708,1005.15127
29/03/2012,969.9465436,1007.323168
30/03/2012,972.6404142,1009.587095
02/04/2012,993.5022104,1027.109524
03/04/2012,1001.424735,1033.735653
04/04/2012,989.1031224,1023.446747
05/04/2012,977.5160251,1013.746831
06/04/2012,963.6754414,1002.1327
09/04/2012,962.8880896,1001.470087
10/04/2012,979.704019,1015.624234
11/04/2012,972.9454599,1009.955213
12/04/2012,990.0372992,1024.311825
13/04/2012,1005.319872,1037.103935
16/04/2012,1015.708741,1045.77312
17/04/2012,1015.001455,1045.184131
18/04/2012,1016.791522,1046.67501
19/04/2012,1010.159284,1041.153236
20/04/2012,1002.365685,1034.655949
23/04/2012,1010.477715,1041.429325
24/04/2012,1010.566032,1041.502948
25/04/2012,998.1572116,1031.158825
26/04/2012,1010.887336,1041.797443
27/04/2012,1010.070354,1041.116424
30/04/2012,1002.718714,1034.987255
01/05/2012,1015.217859,1045.423408
02/05/2012,1021.494062,1050.650687
03/05/2012,1005.896905,1037.676359
04/05/2012,981.675374,1017.464826
07/05/2012,974.0593311,1011.077974
08/05/2012,973.8621085,1010.912321
09/05/2012,990.3426728,1024.755408
10/05/2012,1002.147307,1034.637543
11/05/2012,1016.781268,1046.859069
14/05/2012,1003.895013,1036.128422
15/05/2012,1020.980807,1050.393004
16/05/2012,1009.809724,1041.098018
17/05/2012,1037.399267,1064.10541
18/05/2012,1042.170293,1068.062681
21/05/2012,1049.36677,1074.026197
22/05/2012,1050.412151,1074.891275
23/05/2012,1051.657962,1075.922006
24/05/2012,1050.678876,1075.112146
25/05/2012,1047.297217,1072.314447
28/05/2012,1054.61196,1078.369992
29/05/2012,1047.531868,1072.516912
30/05/2012,1047.865379,1072.793001
31/05/2012,1051.845538,1076.087659
01/06/2012,1045.61483,1070.934003
04/06/2012,1052.971565,1077.026361
05/06/2012,1034.431332,1061.694235
06/06/2012,1034.963578,1062.135977
07/06/2012,1034.963578,1062.135977
08/06/2012,1034.763965,1061.970324
11/06/2012,1027.622536,1056.04362
12/06/2012,1022.307193,1051.6262
13/06/2012,1020.53727,1050.153727
14/06/2012,1030.909807,1058.786101
15/06/2012,1011.76243,1042.883392
18/06/2012,1008.649584,1040.288158
19/06/2012,1034.993006,1062.264818
20/06/2012,1038.87401,1065.485853
21/06/2012,1038.518907,1065.191358
22/06/2012,1038.296984,1065.007299
25/06/2012,1036.055651,1063.148302
26/06/2012,1044.440343,1070.105737
27/06/2012,1065.680505,1087.70179
28/06/2012,1060.772854,1083.652489
29/06/2012,1055.134321,1078.995793
02/07/2012,1059.653643,1082.732194
03/07/2012,1052.100094,1076.492589
04/07/2012,1051.655102,1076.124471
05/07/2012,1048.584919,1073.584455
06/07/2012,1053.231941,1077.431291
09/07/2012,1032.846929,1060.571474
10/07/2012,1035.35169,1062.651342
11/07/2012,1027.07972,1055.785937
12/07/2012,1044.438145,1070.216173
13/07/2012,1041.99445,1068.191522
16/07/2012,1045.613847,1071.191686
17/07/2012,1046.058256,1071.559804
18/07/2012,1055.658301,1079.511159
19/07/2012,1049.135182,1074.118226
20/07/2012,1042.1533,1068.33877
23/07/2012,1034.692337,1062.154383
24/07/2012,1046.466179,1071.927923
25/07/2012,1038.354619,1065.209764
26/07/2012,1041.083798,1067.473692
27/07/2012,1055.491727,1079.419129
30/07/2012,1064.485396,1086.855118
31/07/2012,1065.845671,1087.977879
01/08/2012,1061.183855,1084.131043
02/08/2012,1058.242159,1081.701462
03/08/2012,1039.310045,1066.056436
06/08/2012,1040.841255,1067.326444
07/08/2012,1040.885651,1067.363256
08/08/2012,1041.263021,1067.676157
09/08/2012,1038.687838,1065.541071
10/08/2012,1050.847269,1075.627511
13/08/2012,1035.901514,1063.258738
14/08/2012,1053.464979,1077.836221
15/08/2012,1054.933545,1079.051011
16/08/2012,1048.389912,1073.639673
17/08/2012,1058.570903,1082.069581
20/08/2012,1037.790672,1064.896864
21/08/2012,1034.330157,1062.025541
22/08/2012,1032.933585,1060.865969
23/08/2012,1032.401703,1060.424227
24/08/2012,1036.611999,1063.92135
27/08/2012,1022.351774,1052.086348
28/08/2012,1012.576794,1043.950935
29/08/2012,996.6405942,1030.661865
30/08/2012,1025.704214,1054.976077
31/08/2012,1028.005512,1056.890292
03/09/2012,1028.868889,1057.608122
04/09/2012,1037.504121,1064.786428
05/09/2012,1043.736392,1069.95849
06/09/2012,1036.541753,1063.994974
07/09/2012,1039.424451,1066.387743
10/09/2012,1040.223183,1067.050356
11/09/2012,1055.090792,1079.382317
12/09/2012,1054.311909,1078.73811
13/09/2012,1055.29093,1079.547971
14/09/2012,1054.801328,1079.143041
17/09/2012,1059.941665,1083.394807
18/09/2012,1062.01318,1085.106556
19/09/2012,1064.909986,1087.499325
20/09/2012,1066.515253,1088.824551
21/09/2012,1067.273526,1089.450352
24/09/2012,1071.935344,1093.297188
25/09/2012,1068.296377,1090.297024
26/09/2012,1066.556228,1088.861363
27/09/2012,1064.392908,1087.075989
28/09/2012,1069.698669,1091.456596
01/10/2012,1075.433742,1096.186916
02/10/2012,1074.696538,1095.579521
03/10/2012,1070.608974,1092.211239
04/10/2012,1073.778302,1094.824879
05/10/2012,1073.800635,1094.843284
08/10/2012,1067.34651,1089.523976
09/10/2012,1061.190224,1084.443944
10/10/2012,1090.06418,1108.298007
11/10/2012,1094.52159,1111.960784
12/10/2012,1104.049018,1119.783297
15/10/2012,1098.389957,1115.145007
16/10/2012,1095.922299,1113.120356
17/10/2012,1106.01268,1121.403017
18/10/2012,1106.664148,1121.936789
19/10/2012,1111.180036,1125.636377
22/10/2012,1108.099516,1123.114767
23/10/2012,1110.211972,1124.844923
24/10/2012,1107.221923,1122.396936
25/10/2012,1113.603211,1127.624216
26/10/2012,1118.552185,1131.673517
29/10/2012,1124.541292,1136.569489
30/10/2012,1124.135578,1136.238183
31/10/2012,1128.282574,1139.624871
01/11/2012,1143.461921,1152.012051
02/11/2012,1147.894525,1155.61961
05/11/2012,1150.135187,1157.441795
06/11/2012,1160.278739,1165.687644
07/11/2012,1156.626959,1162.724292
08/11/2012,1146.154611,1154.22076
09/11/2012,1162.060486,1167.160117
12/11/2012,1139.281372,1148.68058
13/11/2012,1147.416363,1155.306709
14/11/2012,1150.245059,1157.607448
15/11/2012,1135.098363,1145.293892
16/11/2012,1143.114265,1151.827991
19/11/2012,1146.099048,1154.257572
20/11/2012,1159.967489,1165.540397
21/11/2012,1164.661956,1169.350421
22/11/2012,1157.466994,1163.515746
23/11/2012,1157.671012,1163.681399
26/11/2012,1155.381401,1161.822402
27/11/2012,1169.181559,1173.031603
28/11/2012,1172.884013,1176.031767
29/11/2012,1149.26867,1156.908023
30/11/2012,1159.273374,1165.043437
03/12/2012,1163.740261,1168.669402
04/12/2012,1144.451955,1153.024376
05/12/2012,1157.003403,1163.239658
06/12/2012,1164.913428,1169.663321
07/12/2012,1168.953301,1172.939574
10/12/2012,1161.458424,1166.865622
11/12/2012,1181.055863,1182.768331
12/12/2012,1180.054493,1181.958471
13/12/2012,1182.694015,1184.093557
14/12/2012,1192.801562,1192.265783
17/12/2012,1197.362306,1195.946965
18/12/2012,1198.959794,1197.235379
19/12/2012,1192.317025,1191.879258
20/12/2012,1203.239069,1200.695691
21/12/2012,1194.147324,1193.370137
24/12/2012,1186.917011,1187.535463
25/12/2012,1183.135437,1184.480081
26/12/2012,1181.17757,1182.897173
27/12/2012,1171.11841,1174.761759
28/12/2012,1172.095323,1175.553213
31/12/2012,1168.823249,1172.902762
01/01/2013,1173.592331,1176.768004
02/01/2013,1170.910363,1174.596106
03/01/2013,1176.385412,1179.031931
04/01/2013,1194.349534,1193.572602
07/01/2013,1178.292289,1180.61484
08/01/2013,1160.95979,1166.589534
09/01/2013,1139.574663,1149.232758
10/01/2013,1145.697154,1154.22076
11/01/2013,1153.90698,1160.902107
14/01/2013,1170.712621,1174.559294
15/01/2013,1177.231794,1179.841791
16/01/2013,1170.023122,1174.007117
17/01/2013,1160.756601,1166.497504
18/01/2013,1151.913139,1159.319198
21/01/2013,1138.238291,1148.202027
22/01/2013,1138.125363,1148.109997
23/01/2013,1147.814445,1156.006134
24/01/2013,1146.457017,1154.901779
25/01/2013,1174.84311,1178.0012
28/01/2013,1180.684508,1182.73152
29/01/2013,1183.141712,1184.719358
30/01/2013,1179.454362,1181.7376
31/01/2013,1186.642437,1187.553869
01/02/2013,1180.28824,1182.418619
04/02/2013,1185.111282,1186.320673
05/02/2013,1187.251557,1188.050828
06/02/2013,1201.100075,1199.241624
07/02/2013,1209.273306,1205.830941
08/02/2013,1215.262997,1210.65329
11/02/2013,1217.36834,1212.346634
12/02/2013,1224.762503,1218.291744
13/02/2013,1226.321066,1219.543346
14/02/2013,1238.769842,1229.537757
15/02/2013,1240.469804,1230.899794
18/02/2013,1239.160012,1229.850657
19/02/2013,1247.269807,1236.347944
20/02/2013,1254.746132,1242.329866
21/02/2013,1265.870466,1251.219922
22/02/2013,1274.2689,1257.919675
25/02/2013,1241.115642,1231.507189
26/02/2013,1231.349333,1223.684676
27/02/2013,1256.058792,1243.507845
28/02/2013,1225.008672,1218.696674
01/03/2013,1231.837963,1224.181636
04/03/2013,1214.883286,1210.579666
05/03/2013,1201.613848,1199.904237
06/03/2013,1209.261061,1206.070217
07/03/2013,1177.421746,1180.43078
08/03/2013,1158.508179,1165.117061
11/03/2013,1175.705621,1179.087149
12/03/2013,1173.092237,1176.970469
13/03/2013,1159.372455,1165.853297
14/03/2013,1150.172182,1158.380497
15/03/2013,1151.326019,1159.319198
18/03/2013,1152.163286,1160.000217
19/03/2013,1157.187624,1164.08633
20/03/2013,1167.086546,1172.129714
21/03/2013,1161.323078,1167.454612
22/03/2013,1118.412319,1132.612218
25/03/2013,1108.672435,1124.642458
26/03/2013,1089.114873,1108.610907
27/03/2013,1105.402454,1122.010412
28/03/2013,1119.674155,1133.716573
29/03/2013,1137.199826,1148.054779
01/04/2013,1130.903402,1142.91953
02/04/2013,1151.710131,1159.908187
03/04/2013,1150.827758,1159.190357
04/04/2013,1134.087872,1145.569981
05/04/2013,1177.347004,1180.872522
08/04/2013,1166.849116,1172.36899
09/04/2013,1183.769542,1186.099802
10/04/2013,1198.100227,1197.695527
11/04/2013,1196.253255,1196.204648
12/04/2013,1205.006546,1203.272519
15/04/2013,1205.348973,1203.548607
16/04/2013,1214.754842,1211.131844
17/04/2013,1207.963793,1205.665287
18/04/2013,1211.50393,1208.518204
19/04/2013,1225.787089,1220.0219
22/04/2013,1224.939534,1219.340881
23/04/2013,1223.221758,1217.960437
24/04/2013,1217.314281,1213.211712
25/04/2013,1222.575488,1217.445072
26/04/2013,1215.157612,1211.481556
29/04/2013,1207.565924,1205.370793
30/04/2013,1208.821991,1206.383118
01/05/2013,1211.243281,1208.334145
02/05/2013,1222.714771,1217.573913
03/05/2013,1236.657758,1228.783114
06/05/2013,1228.832813,1222.506698
07/05/2013,1222.347124,1217.297824
08/05/2013,1218.821581,1214.463314
09/05/2013,1197.543378,1197.345815
10/05/2013,1201.761025,1200.750909
13/05/2013,1214.01227,1210.634884
14/05/2013,1211.931941,1208.959946
15/05/2013,1220.524613,1215.880569
16/05/2013,1214.917705,1211.37112
17/05/2013,1191.116217,1192.210565
20/05/2013,1194.919188,1195.284352
21/05/2013,1187.103279,1188.971124
22/05/2013,1184.326963,1186.725603
23/05/2013,1170.065264,1175.185095
24/05/2013,1182.794434,1185.510812
27/05/2013,1193.072689,1193.830285
28/05/2013,1181.432578,1184.424864
29/05/2013,1178.954582,1182.418619
30/05/2013,1190.975721,1192.155347
31/05/2013,1175.013512,1179.252802
03/06/2013,1196.200448,1196.425519
04/06/2013,1187.5859,1189.468084
05/06/2013,1189.01956,1190.627656
06/06/2013,1202.153263,1201.247868
07/06/2013,1205.552298,1203.990349
10/06/2013,1201.763299,1200.934968
11/06/2013,1213.921449,1210.745319
12/06/2013,1214.927155,1211.55518
13/06/2013,1215.06432,1211.665615
14/06/2013,1213.875533,1210.708508
17/06/2013,1222.812532,1217.90522
18/06/2013,1210.749233,1208.205303
19/06/2013,1208.144947,1206.107029
20/06/2013,1223.352846,1218.365367
21/06/2013,1216.714147,1213.027653
24/06/2013,1207.796053,1205.849346
25/06/2013,1211.015493,1208.44458
26/06/2013,1206.446462,1204.763398
27/06/2013,1209.66517,1207.358631
28/06/2013,1197.582823,1197.621903
01/07/2013,1186.072057,1188.326917
02/07/2013,1185.571577,1187.921987
03/07/2013,1180.453474,1183.780657
04/07/2013,1183.067108,1185.897337
05/07/2013,1184.181239,1186.799226
08/07/2013,1180.406117,1183.743845
09/07/2013,1164.156285,1170.583617
10/07/2013,1157.833246,1165.448367
11/07/2013,1178.796293,1182.492243
12/07/2013,1191.678408,1192.928395
15/07/2013,1196.34614,1196.701608
16/07/2013,1205.780104,1204.321656
17/07/2013,1210.915362,1208.462986
18/07/2013,1211.966136,1209.309658
19/07/2013,1222.567096,1217.850002
22/07/2013,1229.799361,1223.66627
23/07/2013,1239.308707,1231.304724
24/07/2013,1234.443394,1227.402671
25/07/2013,1243.317834,1234.525759
26/07/2013,1245.177952,1236.016638
29/07/2013,1246.211662,1236.844904
30/07/2013,1257.446524,1245.845396
31/07/2013,1258.137023,1246.397573
01/08/2013,1247.479141,1237.875635
02/08/2013,1248.237468,1238.48303
05/08/2013,1254.879386,1243.802339
06/08/2013,1251.014216,1240.710146
07/08/2013,1249.841591,1239.771444
08/08/2013,1239.611799,1231.580813
09/08/2013,1242.182211,1233.642275
12/08/2013,1246.774149,1237.323458
13/08/2013,1246.406521,1237.028963
14/08/2013,1224.166349,1219.212039
15/08/2013,1232.430188,1225.856574
16/08/2013,1238.688035,1230.881388
19/08/2013,1245.594747,1236.421568
20/08/2013,1239.736997,1231.72806
21/08/2013,1235.858497,1228.617461
22/08/2013,1235.904367,1228.654273
23/08/2013,1234.298892,1227.365859
26/08/2013,1238.95355,1231.102259
27/08/2013,1225.552658,1220.353206
28/08/2013,1228.597859,1222.801192
29/08/2013,1229.743244,1223.721488
30/08/2013,1228.849676,1223.003657
02/09/2013,1216.181197,1212.825188
03/09/2013,1201.801867,1201.247868
04/09/2013,1196.693415,1197.124944
05/09/2013,1194.027456,1194.971452
06/09/2013,1206.258016,1204.855427
09/09/2013,1207.969694,1206.235871
10/09/2013,1199.70563,1199.57293
11/09/2013,1196.149262,1196.701608
12/09/2013,1181.932312,1185.216318
13/09/2013,1180.727705,1184.240804
16/09/2013,1199.40663,1199.370465
17/09/2013,1191.200304,1192.744336
18/09/2013,1192.543363,1193.830285
19/09/2013,1213.627357,1210.874161
20/09/2013,1218.631275,1214.905056
23/09/2013,1235.096145,1228.157313
24/09/2013,1238.673149,1231.028636
25/09/2013,1251.681755,1241.464788
26/09/2013,1247.175511,1237.857229
27/09/2013,1251.264937,1241.133482
30/09/2013,1244.092228,1235.390837
01/10/2013,1247.031461,1237.746794
02/10/2013,1247.031461,1237.746794
03/10/2013,1252.728933,1242.31146
04/10/2013,1244.979698,1236.108668
07/10/2013,1237.975086,1230.494864
08/10/2013,1249.123814,1239.440138
09/10/2013,1253.099549,1242.624361
10/10/2013,1255.330145,1244.409734
11/10/2013,1267.522304,1254.164868
14/10/2013,1266.485109,1253.336602
15/10/2013,1269.688359,1255.895024
16/10/2013,1271.394554,1257.257062
17/10/2013,1270.841044,1256.81532
18/10/2013,1268.996172,1255.342847
21/10/2013,1256.777474,1245.587713
22/10/2013,1231.559557,1225.414832
23/10/2013,1205.666242,1204.61615
24/10/2013,1210.594416,1208.591827
25/10/2013,1204.200793,1203.438172
28/10/2013,1202.877817,1202.370629
29/10/2013,1196.469644,1197.198567
30/10/2013,1186.286861,1188.971124
31/10/2013,1182.557353,1185.952554
01/11/2013,1184.511828,1187.535463
04/11/2013,1207.336776,1206.015
05/11/2013,1210.394793,1208.481392
06/11/2013,1214.938491,1212.144169
07/11/2013,1233.469749,1227.071364
08/11/2013,1233.996893,1227.4947
11/11/2013,1230.421172,1224.623378
12/11/2013,1231.383302,1225.396426
13/11/2013,1247.971211,1238.722307
14/11/2013,1261.846927,1249.839479
15/11/2013,1261.916,1249.894697
18/11/2013,1265.668966,1252.89486
19/11/2013,1271.451531,1257.514745
20/11/2013,1277.124106,1262.042599
21/11/2013,1269.692374,1256.115895
22/11/2013,1262.476875,1250.354844
25/11/2013,1265.032782,1252.397901
26/11/2013,1264.894568,1252.287465
27/11/2013,1241.560056,1233.642275
28/11/2013,1268.042159,1254.882699
29/11/2013,1256.888322,1245.974237
02/12/2013,1259.901841,1248.385412
03/12/2013,1242.456426,1234.43373
04/12/2013,1237.132006,1230.163558
05/12/2013,1236.214799,1229.427321
06/12/2013,1221.404112,1217.537101
09/12/2013,1206.057781,1205.186734
10/12/2013,1200.149397,1200.419602
11/12/2013,1209.379213,1207.873997
12/12/2013,1217.801563,1214.665779
13/12/2013,1210.441714,1208.739075
16/12/2013,1203.433308,1203.088459
17/12/2013,1206.807989,1205.812535
18/12/2013,1198.412155,1199.039159
19/12/2013,1217.663433,1214.592155
20/12/2013,1217.754855,1214.665779
23/12/2013,1213.86937,1211.536774
24/12/2013,1220.104976,1216.561588
25/12/2013,1216.172263,1213.395771
26/12/2013,1228.556806,1223.371776
27/12/2013,1230.022166,1224.549754
30/12/2013,1227.754893,1222.727569
31/12/2013,1238.400244,1231.286318
01/01/2014,1221.705038,1217.886814
02/01/2014,1214.363782,1211.978516
03/01/2014,1224.619888,1220.24277
06/01/2014,1226.084256,1221.420749
07/01/2014,1207.70659,1206.640801
08/01/2014,1212.748979,1210.708508
09/01/2014,1203.112446,1202.941212
10/01/2014,1212.824632,1210.782131
13/01/2014,1222.209997,1218.346961
14/01/2014,1235.132027,1228.746302
15/01/2014,1233.504764,1227.439483
16/01/2014,1239.989173,1232.648356
17/01/2014,1236.021022,1229.464133
20/01/2014,1239.344777,1232.13299
21/01/2014,1255.330369,1244.961912
22/01/2014,1257.652751,1246.820909
23/01/2014,1264.300459,1252.140218
24/01/2014,1267.409084,1254.625016
27/01/2014,1261.925981,1250.244409
28/01/2014,1261.419584,1249.839479
29/01/2014,1271.293543,1257.735616
30/01/2014,1265.599621,1253.189355
31/01/2014,1274.167311,1260.036355
03/02/2014,1279.079664,1263.956814
04/02/2014,1280.326013,1264.950733
05/02/2014,1271.646022,1258.03011
06/02/2014,1275.080973,1260.772591
07/02/2014,1272.497593,1258.711129
10/02/2014,1262.675544,1250.87021
11/02/2014,1267.049411,1254.367333
12/02/2014,1266.957266,1254.29371
13/02/2014,1265.851536,1253.410226
14/02/2014,1272.553845,1258.766347
17/02/2014,1274.006403,1259.925919
18/02/2014,1278.641818,1263.625508
19/02/2014,1272.456744,1258.692723
20/02/2014,1276.975729,1262.300282
21/02/2014,1270.561573,1257.183438
24/02/2014,1266.481892,1253.925591
25/02/2014,1265.307153,1252.98689
26/02/2014,1275.601464,1261.214333
27/02/2014,1279.476771,1264.306526
28/02/2014,1279.153632,1264.048844
03/03/2014,1271.144795,1257.661992
04/03/2014,1272.112935,1258.43504
05/03/2014,1257.081413,1246.434385
06/03/2014,1251.722638,1242.145807
07/03/2014,1254.5261,1244.391328
10/03/2014,1257.238869,1246.563226
11/03/2014,1264.023741,1251.992971
12/03/2014,1267.960927,1255.140382
13/03/2014,1262.293357,1250.612527
14/03/2014,1259.185918,1248.127729
17/03/2014,1246.877375,1238.280565
18/03/2014,1247.221789,1238.556654
19/03/2014,1252.434209,1242.734796
20/03/2014,1249.239783,1240.176374
21/03/2014,1262.791872,1251.035863
24/03/2014,1265.899497,1253.520661
25/03/2014,1277.138548,1262.502747
26/03/2014,1277.346194,1262.6684
27/03/2014,1267.517298,1254.827481
28/03/2014,1247.93626,1239.182455
31/03/2014,1243.228667,1235.409243
01/04/2014,1232.765131,1227.016147
02/04/2014,1236.842603,1230.292399
03/04/2014,1249.656215,1240.581304
04/04/2014,1241.478942,1234.028799
07/04/2014,1258.499979,1247.685987
08/04/2014,1247.826994,1239.145643
09/04/2014,1250.398797,1241.207106
10/04/2014,1245.551695,1237.323458
11/04/2014,1260.907947,1249.637014
14/04/2014,1261.575253,1250.170785
15/04/2014,1266.937279,1254.459363
16/04/2014,1260.05052,1248.955995
17/04/2014,1259.245265,1248.311788
18/04/2014,1263.777117,1251.937753
21/04/2014,1255.857904,1245.606119
22/04/2014,1245.902481,1237.636358
23/04/2014,1234.21851,1228.267749
24/04/2014,1233.829023,1227.954848
25/04/2014,1234.974501,1228.875144
28/04/2014,1224.365388,1220.353206
29/04/2014,1215.490321,1213.211712
30/04/2014,1208.638244,1207.689938
01/05/2014,1223.558712,1219.727405
02/05/2014,1223.46723,1219.653781
05/05/2014,1229.024655,1224.126418
06/05/2014,1235.571462,1229.390509
07/05/2014,1236.442248,1230.089934
08/05/2014,1248.405794,1239.697821
09/05/2014,1257.131749,1246.692068
12/05/2014,1251.658887,1242.31146
13/05/2014,1256.759329,1246.397573
14/05/2014,1256.207478,1245.955831
15/05/2014,1267.128555,1254.69864
16/05/2014,1268.948064,1256.152707
19/05/2014,1263.211498,1251.569635
20/05/2014,1266.433926,1254.146462
21/05/2014,1267.70053,1255.158788
22/05/2014,1268.598848,1255.876618
23/05/2014,1278.827313,1264.048844
26/05/2014,1279.842582,1264.858704
27/05/2014,1274.557725,1260.64375
28/05/2014,1269.876808,1256.907349
29/05/2014,1268.540397,1255.839806
30/05/2014,1268.7938,1256.042271
02/06/2014,1261.767327,1250.428468
03/06/2014,1263.470199,1251.790506
04/06/2014,1262.825694,1251.27514
05/06/2014,1260.063814,1249.06643
06/06/2014,1257.464192,1246.986562
09/06/2014,1266.294625,1254.054433
10/06/2014,1270.577887,1257.477933
11/06/2014,1255.760626,1245.642931
12/06/2014,1233.346094,1227.697165
13/06/2014,1240.263503,1233.255751
16/06/2014,1224.99138,1220.997413
17/06/2014,1227.210121,1222.782787
18/06/2014,1226.569426,1222.267421
